"country","param","mean","lb","ub","q5","q10","q90","q95"
"Nepal","a_r_s",0.741689058625049,0.344548302082672,0.987975905648732,0.414045245616148,0.489378690015319,0.950911746890172,0.975610536212286
"Philippines","a_r_s",0.0856853090089164,0.00370903426876366,0.288287633183477,0.00651429084339924,0.0124552355902583,0.17134971753264,0.222255992752016
"Vietnam","a_r_s",0.679730031339469,0.245385353993132,0.981838222178952,0.312773611764354,0.392694200525361,0.928011250086455,0.962376755267273
"Prior","a_r_s",0.468365130591539,0.0212774910259897,0.969031920707552,0.0428100029671051,0.0853077929387691,0.879909726960472,0.938894545627294
"Bangladesh","c_sp",0.416139859529239,0.282738416690986,0.496229490005852,0.307570623935785,0.332756522092556,0.485273085672506,0.493062044658365
"Cambodia","c_sp",0.366558777965391,0.196228273732704,0.491145686609468,0.219263706708444,0.250461211202103,0.468607524131027,0.48336707797813
"Nepal","c_sp",0.3641707214227,0.181734108864434,0.493685142613508,0.210198959488036,0.242469897022519,0.474053494378324,0.487630171082606
"Philippines","c_sp",0.361873344749859,0.176844714523857,0.492050825707786,0.206678955311106,0.243522997194677,0.472320844158219,0.483225392820862
"Vietnam","c_sp",0.317356860563792,0.151465712451474,0.48515697484882,0.169128406990681,0.190141474270399,0.447668977203571,0.472069452487456
"Prior","c_sp",0.250130689086184,0.0123414778411134,0.487560580343809,0.0250523886239981,0.0499108499097012,0.450284851427763,0.474941444171903
"Bangladesh","c_tx",0.0141351818670786,0.00768963022462417,0.0223155107896568,0.00832532605909637,0.00938095680379715,0.019227729957702,0.0208299640304284
"Cambodia","c_tx",0.0283451360163466,0.012468475297728,0.0523571328020779,0.0143561222972343,0.0161004278041279,0.0428098159511946,0.0474511929043952
"Nepal","c_tx",0.0265701859379087,0.0123128928244769,0.0468430117496376,0.0137595845987342,0.0157683656896508,0.0395876508495639,0.0441774555404192
"Philippines","c_tx",0.0883555358901394,0.0426486142703608,0.148764985772438,0.0490584774527944,0.0555193053414994,0.125592979331561,0.136658041437233
"Vietnam","c_tx",0.0231750113330209,0.0121572387602249,0.0379075532798538,0.013367777110301,0.0153040130960732,0.0316221480596256,0.0347528860545947
"Prior","c_tx",0.0624130757440615,0.00171878960548762,0.217380779677758,0.003446568108988,0.00693653730137122,0.153205672242656,0.191273271151048
"Bangladesh","c_tx_m",0.0959085046575059,0.0715820417609835,0.126330803828723,0.0747232522653806,0.0788690804612811,0.114121354291001,0.120193730253974
"Cambodia","c_tx_m",0.152514577656162,0.105013412864211,0.218179103734432,0.108103821359798,0.116273639804813,0.190321287180134,0.20319128997124
"Nepal","c_tx_m",0.116267082343307,0.070116924297847,0.179961773617444,0.0757099827782341,0.0835613900130636,0.153281586136927,0.167822920840518
"Philippines","c_tx_m",0.120323861919127,0.0684094502997076,0.190671557555075,0.0723103304607245,0.0812966290528228,0.163153405392699,0.178230790680769
"Vietnam","c_tx_m",0.143164285863532,0.0895047907755885,0.220076692282935,0.0953641816782902,0.104100304435452,0.188004548642275,0.207125841615856
"Prior","c_tx_m",0.282711547954645,0.0107060908075514,0.741667737862419,0.0219862410924261,0.0441387791215393,0.584032789253537,0.675426565370842
"Bangladesh","m_tb",0.00563487356395107,0.00189627481447976,0.0129163215668613,0.00215741867966955,0.00253503700738976,0.00954545814585802,0.0113757649684198
"Cambodia","m_tb",0.00347979993876505,0.00133444659393016,0.00786103267418353,0.00145045026745357,0.00169308666042262,0.00588388275470477,0.00689358451987113
"Nepal","m_tb",0.00996234233174288,0.00293300642274144,0.0228818154351704,0.00345011123286176,0.00392423534323021,0.0177686723880311,0.0203400223474592
"Philippines","m_tb",0.00196758250747068,0.000851466668935048,0.00421221713550962,0.000947141766803915,0.00105201162900671,0.00309461915821191,0.00365871856539449
"Vietnam","m_tb",0.00387506574793422,0.00154775554298555,0.00860867430854235,0.00170108490656227,0.00192648817820962,0.00657310158099875,0.00757375365807231
"Prior","m_tb",0.0352433212365415,0.00125034847507951,0.0931885210227949,0.00255238601665357,0.00513775553417139,0.0761213552789808,0.0869823447496063
"Bangladesh","m_tb_m",0.032426183453398,0.022244252123011,0.0468111906545709,0.0236630144330221,0.0252035444219864,0.0404384725625848,0.0438152114581245
"Cambodia","m_tb_m",0.0265817173319677,0.0179513054163381,0.037470121308643,0.0191736103582455,0.0208550718475546,0.032902394669119,0.0351704145496603
"Nepal","m_tb_m",0.0465245230364581,0.0276495720989668,0.0789318128860026,0.0299779380683216,0.0327868598148315,0.0631232757393655,0.0707831319228935
"Philippines","m_tb_m",0.0154292574230431,0.011938123653726,0.0200631560465184,0.0124703512349785,0.0129106150892238,0.0181453151896747,0.0192278462720871
"Vietnam","m_tb_m",0.029695145455987,0.0194670453367259,0.0431821054771094,0.0208746312209133,0.0225318728096371,0.0379324011473194,0.040833779791596
"Prior","m_tb_m",0.234515878658634,0.0078224169274537,0.687719972378901,0.0159914001550052,0.032285232419648,0.51550414078409,0.610656609825106
"Bangladesh","p_m",0.0394540696783671,0.025974383819191,0.0530533794647386,0.0283260170670096,0.0306731391114277,0.0480009168904602,0.0503658840523609
"Cambodia","p_m",0.0329137157044444,0.0209588240986845,0.0466687360022324,0.0230628364223011,0.0242855088032779,0.0417853184576461,0.0441972044743514
"Nepal","p_m",0.0251980679740558,0.013685580083091,0.0397619759453326,0.0150239980443618,0.0169663207994856,0.033871142880991,0.0368212777517754
"Philippines","p_m",0.0309424132268194,0.0181862338015318,0.0467409181542116,0.0201890172143399,0.0223378328645559,0.0403431104503089,0.0434436779686895
"Vietnam","p_m",0.0188634525044599,0.00956495202668949,0.0292467529122133,0.0103821981989091,0.0116915190766141,0.0258261591713925,0.0276271121187641
"Prior","p_m",0.0761068406982564,0.00320928249245493,0.188030935033198,0.00649355962379659,0.0130566694190783,0.157485617179137,0.17711801567398
"Bangladesh","p_s",0.172844156878784,0.127740835357639,0.198768549628476,0.135937155936717,0.145707466051607,0.19578223627895,0.19757568968439
"Cambodia","p_s",0.117722238284993,0.0693391194795513,0.167821477274656,0.0765536471744154,0.0836995978815135,0.151482297746078,0.160110812944397
"Nepal","p_s",0.128758765277543,0.0780577380229206,0.182675453963853,0.086053090707147,0.0940097712789614,0.164082789207613,0.17421860712186
"Philippines","p_s",0.0714232201639409,0.0387301031757845,0.115321039783883,0.0422445035387091,0.048653252773116,0.0964050728870231,0.105923102307297
"Vietnam","p_s",0.151227567254448,0.0911222054347481,0.197492868724079,0.0978659147217824,0.109815283943441,0.188900209576723,0.194325150062684
"Prior","p_s",0.0843918700494965,0.00413364354991241,0.190119675478171,0.00807669582230451,0.0158352208381594,0.163933704260265,0.181005293480968
"Bangladesh","r_m",0.0126143790296548,0.00307837015934551,0.0268761669430655,0.00402951321764616,0.00545823260517325,0.0210256914915864,0.0239661251368661
"Cambodia","r_m",0.00835020095637809,0.0007519367286985,0.0203729740805021,0.00167383329485385,0.00289135970952187,0.0146485481667332,0.0176025424337836
"Nepal","r_m",0.0143747946778013,0.00323715243750377,0.0356186736997711,0.00432952252506918,0.00587253224835731,0.024538953662846,0.0303421900069966
"Philippines","r_m",0.00890455563084976,0.000488800477701373,0.0263102551121787,0.00100455414129689,0.00190218659819552,0.0183523918381913,0.0224015757055797
"Vietnam","r_m",0.0112218303523286,0.00203232677718398,0.0258245471031562,0.0028109218644308,0.00444450239078473,0.0188456070346442,0.0224522580085509
"Prior","r_m",0.095454672154841,0.00447546060793601,0.194241709802953,0.00871119508667441,0.0176957095123965,0.177225129774381,0.188449086877432
"Bangladesh","r_m_ms",0.00487790858281725,0.000274802646365319,0.0132294877085352,0.000544828640686888,0.00102660808001402,0.00928770175160708,0.0113806767723522
"Cambodia","r_m_ms",0.00291397862630488,0.000163561605754007,0.00827700304822997,0.000258062924802732,0.000463388512133814,0.00599180973521445,0.0070666757431448
"Nepal","r_m_ms",0.00609738598439773,0.000236281184420395,0.019181999318771,0.000354736785769958,0.000932694365296203,0.012540538647773,0.0156635849149148
"Philippines","r_m_ms",0.00242554408772226,8.88978632729491e-05,0.00667366795481514,0.000171977223812257,0.000320389870636449,0.00495192682181083,0.00597017537364967
"Vietnam","r_m_ms",0.00424031147664995,0.000272502674125245,0.0111289509501791,0.000433027367837066,0.000831277087369336,0.00826692436106764,0.00995127745448303
"Prior","r_m_ms",0.0459221694017352,0.000674715502497697,0.151162766396902,0.00149472434241358,0.00355215341956141,0.109950556255242,0.133371989486108
"Bangladesh","r_s",0.395152208581448,0.274865165782806,0.491614471588965,0.292755384925083,0.315538302299206,0.469735354830242,0.484547500522639
"Cambodia","r_s",0.355703701744314,0.213536221891874,0.486902000762472,0.230238795745106,0.253521284037625,0.462939715738966,0.476867916507616
"Nepal","r_s",0.405710622811804,0.25602195443104,0.496667575164193,0.280113916865244,0.302236663960242,0.484620199185399,0.493049892000284
"Philippines","r_s",0.218752642647746,0.102422583166725,0.403990704405943,0.111226957669124,0.13202321841332,0.326103186605418,0.3678422353621
"Vietnam","r_s",0.302500189544163,0.164366569980122,0.448769244467462,0.183627160537137,0.205635576422855,0.399392750635145,0.428390079698481
"Prior","r_s",0.21332143366345,0.00857548104417283,0.478882768154771,0.0172758399986547,0.0350722223077592,0.421332277158947,0.458613164472542
"Bangladesh","r_s_ms",0.171444978054244,0.0102609737814178,0.391468439407106,0.018441152863673,0.0355821262945908,0.330193298658514,0.368318185196903
"Cambodia","r_s_ms",0.142190008621181,0.010152687150381,0.364102508396579,0.017252599028464,0.0280042876594527,0.287706787483968,0.324857841507403
"Nepal","r_s_ms",0.186170477639756,0.00476206143896024,0.426072544909941,0.0131448301330982,0.0316307653930897,0.358046994626213,0.396677180988044
"Philippines","r_s_ms",0.0783752826842383,0.00360938971324079,0.236968528376642,0.00584221260535282,0.0128365259737727,0.168239229092717,0.19954631332588
"Vietnam","r_s_ms",0.129664359555262,0.00703953298444782,0.323902472807333,0.0131933993627999,0.0254851252565122,0.247627679714983,0.288369283571019
"Prior","r_s_ms",0.103758585623251,0.00130352712448819,0.36299006070197,0.00290879129081387,0.00700849508806354,0.254086976318692,0.314741433738512
