"country","param","mean","lb","ub","q5","q10","q90","q95"
"Nepal","m_tb_m",0.0435720710829838,0.0279468786508906,0.0657497024411391,0.030100675713751,0.0324060635359793,0.0564711299143868,0.0615824248322701
"Philippines","m_tb_m",0.0310223962623696,0.0220127253012419,0.0424890744694202,0.0233224916273149,0.0248132161485274,0.0380077871055396,0.040734632855255
"Vietnam","m_tb_m",0.0379180192680226,0.0231857690173453,0.0626852619132717,0.0248121714728068,0.0268501999556782,0.0512787085071748,0.0582503946683698
"Prior","m_tb_m",0.234515878658634,0.0078224169274537,0.687719972378901,0.0159914001550052,0.032285232419648,0.51550414078409,0.610656609825106
"Bangladesh","p_m",0.0355785387244256,0.0242595073489689,0.0466262546253555,0.0258306675000837,0.0274006208917407,0.0434928177846338,0.0451522294086747
"Cambodia","p_m",0.0356072551425246,0.0213334311852418,0.0499358430775511,0.023311849024391,0.0258414218205171,0.0455839007983267,0.0478837727675129
"Nepal","p_m",0.0240516970792426,0.0132401999689556,0.0357166957388353,0.0148309992455806,0.0165882996264965,0.0316950215292585,0.0337619915195972
"Philippines","p_m",0.0296794218649543,0.0159944980826582,0.0450987986468976,0.0176871296467601,0.0201536537547223,0.039757148791908,0.0432566466614424
"Vietnam","p_m",0.0218783451587861,0.0107416487398833,0.0337642386963705,0.011568334520868,0.0139271517163913,0.0299313089077366,0.0318472733920622
"Prior","p_m",0.0761068406982564,0.00320928249245493,0.188030935033198,0.00649355962379659,0.0130566694190783,0.157485617179137,0.17711801567398
"Bangladesh","p_s",0.167129084840554,0.119327882511707,0.197923445976437,0.125259721759404,0.13646831521008,0.192806149713888,0.196239577639569
"Cambodia","p_s",0.144420386156026,0.0986729185399737,0.190043753380018,0.105095444457029,0.112189615198257,0.177877109275721,0.184686808440155
"Nepal","p_s",0.126857229016113,0.0751794523641686,0.179055320282471,0.0829786265915755,0.0918662994284583,0.162204144053772,0.173338212271283
"Philippines","p_s",0.11836131984604,0.0722645639465152,0.165396998480438,0.0789297303008996,0.0871111344789249,0.149996963088351,0.158393806660135
"Vietnam","p_s",0.170453498865944,0.120748672648285,0.19874012057171,0.129405424791992,0.140208414228889,0.194825298231646,0.197280142950706
"Prior","p_s",0.0843918700494965,0.00413364354991241,0.190119675478171,0.00807669582230451,0.0158352208381594,0.163933704260265,0.181005293480968
"Bangladesh","r_m",0.00929317592878286,0.00175607641672868,0.019760471800346,0.00267632438127453,0.00391608565763302,0.0151970637990012,0.0174314424713592
"Cambodia","r_m",0.0129386074144093,0.00368809598207221,0.0274489507630755,0.00483703153905529,0.00625952007938265,0.0208781054651758,0.0242868684668412
"Nepal","r_m",0.0124678170202559,0.00351231422026792,0.0264254395620234,0.004657192316527,0.00581724460357634,0.0202994099625207,0.0234486978578605
"Philippines","r_m",0.00922798414616956,0.0018482003109823,0.0201863821898349,0.0027012142250277,0.00374986200547063,0.0152997832971307,0.0178225672329823
"Vietnam","r_m",0.0180152228843304,0.00443086821439872,0.0443527903427676,0.00587428054852928,0.00764730835912327,0.0309227803213267,0.0377886203191916
"Prior","r_m",0.095454672154841,0.00447546060793601,0.194241709802953,0.00871119508667441,0.0176957095123965,0.177225129774381,0.188449086877432
"Bangladesh","r_m_ms",0.00331102585267624,8.03629691563389e-05,0.00902502326754154,0.000231292399395157,0.000535174661443688,0.00646767737028079,0.00789105440549613
"Cambodia","r_m_ms",0.00512415929939532,0.000306238065744453,0.0131912184832231,0.000586377196912922,0.0011051683170537,0.0098083633000381,0.0117758829117531
"Nepal","r_m_ms",0.00529260185856231,0.000299708830369901,0.014393302770275,0.000596303160289915,0.00112296702765497,0.0102647791291325,0.0125512549704734
"Philippines","r_m_ms",0.00354850507977376,0.00022204269912252,0.00966309996001458,0.000410368502151746,0.000633796951998855,0.00704600061517592,0.0083153812559654
"Vietnam","r_m_ms",0.00697982202439673,0.000436710993605555,0.0213253072474624,0.000749714703500493,0.00142737583022802,0.0137367395401441,0.0170689272551763
"Prior","r_m_ms",0.0459221694017352,0.000674715502497697,0.151162766396902,0.00149472434241358,0.00355215341956141,0.109950556255242,0.133371989486108
"Bangladesh","r_s",0.36861860852192,0.250287108649717,0.483663788257897,0.265976962002029,0.283451556242769,0.454723877354827,0.475596742253511
"Cambodia","r_s",0.427571377170049,0.304692640217628,0.496465165668709,0.327751686028817,0.352735775643447,0.488675611760385,0.493337007033614
"Nepal","r_s",0.403467286466052,0.248828946329805,0.495622592460348,0.277445647324893,0.308398167126959,0.482337072226046,0.492000564132035
"Philippines","r_s",0.38835373673201,0.227877551478221,0.493541777657755,0.260547465914586,0.28859613165088,0.475189503040335,0.487317461337746
"Vietnam","r_s",0.360057858792435,0.229885548508382,0.479043080323626,0.250080801381123,0.274772445207472,0.446661955058282,0.464600420560488
"Prior","r_s",0.21332143366345,0.00857548104417283,0.478882768154771,0.0172758399986547,0.0350722223077592,0.421332277158947,0.458613164472542
"Bangladesh","r_s_ms",0.147248970028514,0.00330401317787477,0.358284882899934,0.0103810107254476,0.0257395203377261,0.285219733903113,0.321280108290992
"Cambodia","r_s_ms",0.187598698148712,0.0102672733106116,0.426556484098124,0.0207852467607677,0.0390473071862101,0.359201350109417,0.401778616117362
"Nepal","r_s_ms",0.18745980314543,0.0102722167770169,0.420485069202805,0.019935869929226,0.0380965247840595,0.356083440492291,0.397738857642501
"Philippines","r_s_ms",0.169514612053021,0.00834180403575295,0.406129171518545,0.0165662188133017,0.0337296533975004,0.333979139383344,0.373344457258246
"Vietnam","r_s_ms",0.157110757106995,0.00856455930760848,0.374805119126614,0.0154987287343868,0.0309320473965233,0.305146337566948,0.345343032892826
"Prior","r_s_ms",0.103758585623251,0.00130352712448819,0.36299006070197,0.00290879129081387,0.00700849508806354,0.254086976318692,0.314741433738512
