"country","param","mean","lb","ub","q5","q10","q90","q95"
"Cambodia","c_sp",0.403880069844949,0.262689121050448,0.494154872277644,0.286854227788649,0.313048813150946,0.481093424002564,0.489082273793114
"Nepal","c_sp",0.400294683213831,0.253168595085553,0.495112611261514,0.277858700302859,0.29950086221038,0.481161090707984,0.490673257250699
"Philippines","c_sp",0.385741128722961,0.220569865816157,0.492147757962474,0.250782868917865,0.275440018895076,0.474568554748487,0.487833735309906
"Vietnam","c_sp",0.370955525081087,0.206502794652528,0.492127283454697,0.234619851160484,0.264027148301052,0.473125010775565,0.485104976143115
"Prior","c_sp",0.250130689086184,0.0123414778411134,0.487560580343809,0.0250523886239981,0.0499108499097012,0.450284851427763,0.474941444171903
"Bangladesh","c_tx",0.0140283948356505,0.00760279812648589,0.0220761416697189,0.00828355423414351,0.0094332678607464,0.0192140771423112,0.0208339971057227
"Cambodia","c_tx",0.0265143022296198,0.0115858410003308,0.0500377549198487,0.0134004450321908,0.0150688490244312,0.0406485153434715,0.0454381538635845
"Nepal","c_tx",0.0268200984100434,0.0127954938436086,0.049820460231526,0.0142096847192102,0.0162137831174879,0.0389492855341455,0.0440899206480139
"Philippines","c_tx",0.0835379452082513,0.0426254254870717,0.134245571355342,0.0477065147160524,0.0548171719718029,0.116946857134325,0.12639169241608
"Vietnam","c_tx",0.0233512619641105,0.0125130781881247,0.0375797206042656,0.0138041908589994,0.0154684485365272,0.0323944143356068,0.0350800668039472
"Prior","c_tx",0.0624130757440615,0.00171878960548762,0.217380779677758,0.003446568108988,0.00693653730137122,0.153205672242656,0.191273271151048
"Bangladesh","c_tx_m",0.0952200703634917,0.0716664452878978,0.126010898982559,0.074586788996868,0.0770410284036268,0.113370405042249,0.119857979102677
"Cambodia","c_tx_m",0.145494174095993,0.100934057176334,0.204443185140179,0.107063876039961,0.114679822611627,0.180590918611695,0.193835285534794
"Nepal","c_tx_m",0.11555360405612,0.0719543146952746,0.184449494730351,0.077534617333053,0.0836136666698126,0.152326547660011,0.166859981802444
"Philippines","c_tx_m",0.115027637768111,0.0667784020683823,0.169877222113597,0.0736813598365331,0.0792396679039629,0.149910464279069,0.162147834910396
"Vietnam","c_tx_m",0.139358258235557,0.0878976636784139,0.211377065431131,0.0950033416398521,0.100507225765773,0.181867315619857,0.198077718855772
"Prior","c_tx_m",0.282711547954645,0.0107060908075514,0.741667737862419,0.0219862410924261,0.0441387791215393,0.584032789253537,0.675426565370842
"Bangladesh","m_tb",0.0043550969554266,0.00169493016900673,0.00968265911042324,0.00177104246684797,0.00209835941295418,0.00739015509614681,0.00866109713904404
"Cambodia","m_tb",0.0030395112584957,0.00137633687171233,0.00660566498894389,0.00151141270679822,0.00163001288330491,0.00488095258204166,0.00571313637155847
"Nepal","m_tb",0.00739480983908775,0.00247405980769856,0.0175968001322782,0.00282601086185304,0.0033305068235822,0.0126358893136533,0.0151189946268372
"Philippines","m_tb",0.0019548749188202,0.000818395746006646,0.00535851446873083,0.000891049363423627,0.00102794763078598,0.00304443340025983,0.0039110104719524
"Vietnam","m_tb",0.00363555891424383,0.00155992004647209,0.00763137662463917,0.00168665112828061,0.00190214904397789,0.00612500420019492,0.00675729454271523
"Prior","m_tb",0.0352433212365415,0.00125034847507951,0.0931885210227949,0.00255238601665357,0.00513775553417139,0.0761213552789808,0.0869823447496063
"Bangladesh","m_tb_m",0.0308332840035262,0.0217556348843904,0.043491997670346,0.0229337693639182,0.0244606466433621,0.0382691830680818,0.0409333951906166
"Cambodia","m_tb_m",0.0276052788233239,0.0185888534617788,0.0387849216986825,0.0200718815109881,0.0217024325507003,0.0341682676709066,0.0366895196041776
"Nepal","m_tb_m",0.0479464850183374,0.0285965781303266,0.0867530658277613,0.0307949836157597,0.033441480969278,0.0643733926869053,0.0736890393508994
"Philippines","m_tb_m",0.016844021652515,0.0123672264006932,0.0320404194254739,0.012865203912193,0.0133277237202769,0.0197076308437746,0.0232886824605608
"Vietnam","m_tb_m",0.0305408622126802,0.0204241307246066,0.0444738270324056,0.0217691273097209,0.023024835600847,0.0386605839623937,0.0417759884336026
"Prior","m_tb_m",0.234515878658634,0.0078224169274537,0.687719972378901,0.0159914001550052,0.032285232419648,0.51550414078409,0.610656609825106
"Bangladesh","p_m",0.0377710138720675,0.0272194904044368,0.0479367563450913,0.0289650656809773,0.0310781663435801,0.0442771374542128,0.0461760706045197
"Cambodia","p_m",0.0313954816432837,0.0204190444863429,0.0437407846177215,0.0216273357681293,0.0240036061130991,0.0390008100826114,0.0414604606077776
"Nepal","p_m",0.0265218321852038,0.0159834786188497,0.0385519999575054,0.0173364203971758,0.0190332959071337,0.034361523115554,0.0363221931645338
"Philippines","p_m",0.0287549217591631,0.0173651873021273,0.0427332673672104,0.019068301589996,0.020761007676029,0.0364132171124424,0.0390751147207871
"Vietnam","p_m",0.0197764234063431,0.010923876334721,0.0292277977668406,0.0120104728245241,0.0135118754700173,0.0260916202353441,0.0277917109524249
"Prior","p_m",0.0761068406982564,0.00320928249245493,0.188030935033198,0.00649355962379659,0.0130566694190783,0.157485617179137,0.17711801567398
"Bangladesh","p_s",0.172569764775599,0.129322565815577,0.198608839611539,0.137575106693606,0.145758153320936,0.194939006151154,0.196993871214976
"Cambodia","p_s",0.12272379120007,0.0736590226166837,0.17313471708959,0.0811391140517892,0.0902846783672795,0.156976343790088,0.167470756377851
"Nepal","p_s",0.12706441823414,0.0799854704390734,0.180274432359964,0.0872567282447068,0.0932856055243077,0.16166868899112,0.172011116310993
"Philippines","p_s",0.0759813186417829,0.0418939911981284,0.128983125550036,0.0457432965396817,0.0526005337319895,0.102979592989051,0.114550018659521
"Vietnam","p_s",0.156442257255427,0.0986391953045065,0.197725391591636,0.108514331579361,0.119637145302415,0.190523899429815,0.195119944227131
"Prior","p_s",0.0843918700494965,0.00413364354991241,0.190119675478171,0.00807669582230451,0.0158352208381594,0.163933704260265,0.181005293480968
"Bangladesh","r_m",0.0116200709098062,0.00242189796318178,0.0250042440673701,0.00324913448565108,0.00471990797443293,0.019374733183454,0.0222484628005779
"Cambodia","r_m",0.0088672896654669,0.00143106136222976,0.0217542792180048,0.00224853976457777,0.0029888587690475,0.0156509094890776,0.0189081264664059
"Nepal","r_m",0.0162232245366027,0.00424058846750735,0.0363226472501296,0.00555282245225194,0.0070256278001696,0.0280388738804267,0.0338973191988493
"Philippines","r_m",0.00823548771818,0.000596855870668678,0.0236751669428925,0.000958605392760005,0.00196947583730417,0.0164329194105961,0.0223650899046901
"Vietnam","r_m",0.012833186234575,0.00283681906899834,0.0284776072171613,0.00402788441799498,0.0051450018176723,0.0215966262744844,0.0249818650416975
"Prior","r_m",0.095454672154841,0.00447546060793601,0.194241709802953,0.00871119508667441,0.0176957095123965,0.177225129774381,0.188449086877432
"Bangladesh","r_m_ms",0.00470762072129054,0.000255268773626985,0.012482001372233,0.000525212251626577,0.00102327959013798,0.00909243688914034,0.0109635341001489
"Cambodia","r_m_ms",0.00313778750434014,0.000150388311700208,0.00896444979819449,0.000292126102029465,0.000560824265352988,0.006337595416059,0.00780683625291938
"Nepal","r_m_ms",0.00688687147274741,0.000338995497215492,0.0236744942435496,0.0006838067324248,0.00129175278608408,0.0136306751964367,0.0176975244715737
"Philippines","r_m_ms",0.00242184454174338,9.21805762020696e-05,0.00675849427557387,0.000186333077914831,0.000317044794402335,0.00529196548175917,0.00627069532839611
"Vietnam","r_m_ms",0.00455655218339628,0.000296287185920902,0.0121692881974992,0.000535727074121396,0.000965783990953009,0.00885123908712491,0.0105703294139932
"Prior","r_m_ms",0.0459221694017352,0.000674715502497697,0.151162766396902,0.00149472434241358,0.00355215341956141,0.109950556255242,0.133371989486108
"Bangladesh","r_s",0.41121717253511,0.287346184674542,0.493967814146462,0.308307703638555,0.336107390540915,0.48038465515479,0.489564568990217
"Cambodia","r_s",0.382772074811343,0.221569691672462,0.493358042627053,0.24976011059985,0.283342138968696,0.474852667266484,0.487380794076641
"Nepal","r_s",0.419804819759919,0.27817864242112,0.496898131419345,0.306452735686559,0.335595231524257,0.487497775121498,0.493473018712986
"Philippines","r_s",0.253651080605155,0.109654529438179,0.461528139623084,0.128970424318972,0.148616019106253,0.39249861372714,0.441634866335869
"Vietnam","r_s",0.329557797942927,0.191033773022823,0.470320789673372,0.211690119365266,0.235208909992172,0.426418362168248,0.450633835281028
"Prior","r_s",0.21332143366345,0.00857548104417283,0.478882768154771,0.0172758399986547,0.0350722223077592,0.421332277158947,0.458613164472542
"Bangladesh","r_s_ms",0.187631289796623,0.0102924306413297,0.421241296586235,0.0216298384037137,0.0400724170767311,0.352315742159795,0.390255938781284
"Cambodia","r_s_ms",0.1534761618328,0.00903150385665855,0.379592132521226,0.0180320624067556,0.0324938253566681,0.301640026392904,0.349290832112055
"Nepal","r_s_ms",0.191267251472293,0.0105987758015962,0.423434565623726,0.0204658012531732,0.0368580212907828,0.356345998663933,0.395937113295406
"Philippines","r_s_ms",0.0924057554003692,0.0037641340271856,0.275287597365286,0.00836304840848979,0.0167080805785587,0.209510094328205,0.234034500007282
"Vietnam","r_s_ms",0.134583003604738,0.00727264050207233,0.333794910913299,0.0141833786906243,0.0261359970533073,0.264779951452398,0.304145097538516
"Prior","r_s_ms",0.103758585623251,0.00130352712448819,0.36299006070197,0.00290879129081387,0.00700849508806354,0.254086976318692,0.314741433738512
